    1/resolution    CC
    0.266612710     0.103758533
    0.266683601     0.101083572
    0.266762675     0.102110829
    0.266845508     0.100450396
    0.266921448     0.100416628
    0.267024437     0.098128191
    0.267118860     0.101162712
    0.267217777     0.102025235
    0.267296806     0.099709831
    0.267373576     0.098237754
    0.267462615     0.097977448
    0.267552407     0.097126771
    0.267650802     0.098926029
    0.267734241     0.099113388
    0.267808039     0.097947618
    0.267900099     0.097752912
    0.267989104     0.097912163
    0.268058189     0.097329996
    0.268133980     0.093979660
    0.268201149     0.091836571
    0.268272089     0.092405052
    0.268366326     0.091798240
    0.268451694     0.092542142
    0.268509229     0.094776296
    0.268596748     0.096971905
    0.268668692     0.096058034
    0.268741435     0.098197849
    0.268827191     0.096852145
    0.268912189     0.098787850
    0.269005500     0.100163514
    0.269081739     0.102256890
    0.269174214     0.103759835
    0.269269604     0.103144718
    0.269352434     0.102309190
    0.269432611     0.102786155
    0.269504353     0.103583949
    0.269575936     0.104908047
    0.269652127     0.104796375
    0.269717330     0.104912870
    0.269817423     0.107055328
    0.269948727     0.108299849
    0.270037922     0.108414810
    0.270126774     0.107913540
    0.270210928     0.107747496
    0.270295058     0.110783591
    0.270359224     0.110810288
    0.270413483     0.112067529
    0.270502029     0.112558090
    0.270588671     0.114235547
    0.270661946     0.113995649
    0.270739303     0.118122032
    0.270816716     0.116358265
    0.270902934     0.116843482
    0.270972887     0.118232189
    0.271037155     0.117433373
    0.271101116     0.117289039
    0.271185564     0.118839903
    0.271267015     0.120378989
    0.271339442     0.122141635
    0.271426451     0.123548606
    0.271507869     0.123246358
    0.271586259     0.122187662
    0.271661712     0.120140230
    0.271731078     0.122497596
    0.271807947     0.122015502
    0.271874374     0.121907787
    0.271959669     0.123564239
    0.272043430     0.123234787
    0.272116027     0.123052716
    0.272181773     0.123670171
    0.272284877     0.124555049
    0.272380696     0.123910202
    0.272490701     0.123192955
    0.272568404     0.123831286
    0.272650756     0.120899751
    0.272736344     0.120351056
    0.272785393     0.121805796
    0.272864833     0.116601065
    0.272936646     0.116134280
    0.273012225     0.117296921
    0.273087359     0.114696179
    0.273194840     0.113643068
    0.273274721     0.110723948
    0.273355768     0.110626147
    0.273426043     0.106725705
    0.273509185     0.105613573
    0.273573233     0.104293354
    0.273643461     0.105704122
    0.273719126     0.102498837
    0.273809619     0.101376826
    0.273878716     0.101100092
    0.273967303     0.102162438
    0.274051458     0.102925515
    0.274125955     0.099607152
    0.274203192     0.100339367
    0.274276526     0.098342930
    0.274351668     0.095670241
    0.274425456     0.097540185
    0.274527026     0.097886877
    0.274607579     0.097835921
    0.274668362     0.094066640
    0.274740588     0.093139746
    0.274808277     0.093894837
    0.274882541     0.091857126
    0.274968346     0.092903582
    0.275043612     0.090724195
    0.275135408     0.089886436
    0.275226344     0.087373633
    0.275292965     0.084381048
    0.275343430     0.085589706
    0.275420790     0.083660128
    0.275490961     0.081500791
    0.275559154     0.079099192
    0.275600985     0.079606459
    0.275673811     0.079234139
    0.275770620     0.078787457
    0.275860044     0.077793858
    0.275913659     0.077187111
    0.275995586     0.076669664
    0.276083732     0.078520569
    0.276179702     0.080430564
    0.276265437     0.080826231
    0.276331009     0.080128134
    0.276411420     0.081599050
    0.276489494     0.079886867
    0.276559731     0.080139233
    0.276644224     0.081306762
    0.276717089     0.080919716
    0.276795642     0.083367952
    0.276877972     0.083006233
    0.276965677     0.081406341
    0.277052009     0.079681750
    0.277123209     0.080051334
    0.277197698     0.079592409
    0.277279180     0.079706155
    0.277338562     0.081154624
    0.277425531     0.082721309
    0.277508351     0.082502839
    0.277586859     0.082456537
    0.277670190     0.082549503
    0.277737091     0.080868703
    0.277818092     0.082133706
    0.277904992     0.082004738
    0.277992828     0.081024785
    0.278069694     0.082295515
    0.278150831     0.080721726
    0.278216867     0.081854788
    0.278282641     0.081640669
    0.278346163     0.080761172
    0.278411396     0.078792744
    0.278471149     0.076601972
    0.278545404     0.075909655
    0.278627274     0.076164156
    0.278704066     0.077626568
    0.278786708     0.076462367
    0.278856815     0.078304554
    0.278959863     0.077580439
    0.279057973     0.077405766
    0.279152259     0.077371556
    0.279222018     0.077963106
    0.279294662     0.077265100
    0.279352225     0.076494917
    0.279418752     0.075616904
    0.279505982     0.075308451
    0.279587441     0.072405682
    0.279669610     0.071127177
    0.279756690     0.072597834
    0.279823239     0.072032190
    0.279892761     0.071378461
    0.279974026     0.071189178
    0.280053060     0.071124033
    0.280118005     0.069382367
    0.280180671     0.069704996
    0.280265506     0.068538786
    0.280348206     0.065997443
    0.280438352     0.066145162
    0.280515658     0.064689776
    0.280600004     0.062329835
    0.280660323     0.062667656
    0.280716785     0.061735975
    0.280789053     0.059174252
    0.280876127     0.059214634
    0.280952276     0.057443037
    0.281026275     0.057283720
    0.281098084     0.056166641
    0.281157686     0.057094763
    0.281223106     0.057275381
    0.281299514     0.054787472
    0.281375673     0.053702959
    0.281438751     0.054269674
    0.281516075     0.052645074
    0.281579594     0.053386350
    0.281644635     0.053502539
    0.281699815     0.052667817
    0.281750102     0.053615654
    0.281817074     0.056032539
    0.281879189     0.054530362
    0.281947347     0.054013121
    0.282021411     0.050676827
    0.282117473     0.050938760
    0.282204853     0.050752067
    0.282271533     0.050933385
    0.282334227     0.049880534
    0.282407540     0.048374389
    0.282490999     0.047518204
    0.282556964     0.042845275
    0.282622284     0.042034067
    0.282695959     0.042145965
    0.282778288     0.041596724
    0.282856564     0.041684674
    0.282948356     0.039438951
    0.283014245     0.040384170
    0.283081642     0.042437105
    0.283154599     0.044127482
    0.283223304     0.041036433
    0.283293519     0.040928763
    0.283369607     0.043370969
    0.283440108     0.043955706
    0.283526536     0.043765968
    0.283623470     0.045167983
    0.283700050     0.044625109
    0.283780865     0.044335860
    0.283851086     0.045707614
    0.283934068     0.046057319
    0.284010431     0.045586838
    0.284079813     0.045853308
    0.284159669     0.045454758
    0.284224083     0.045270124
    0.284288483     0.043992083
    0.284358270     0.042174187
    0.284424341     0.039942332
    0.284478834     0.040284603
    0.284558967     0.041908127
    0.284632357     0.040673639
    0.284713499     0.039194432
    0.284779869     0.038208674
    0.284867215     0.038833309
    0.284959121     0.038390560
    0.285040211     0.037921684
    0.285109965     0.037938903
    0.285176202     0.040560320
    0.285243660     0.040344970
    0.285315258     0.039169525
    0.285387294     0.038781564
    0.285468677     0.039512087
    0.285539615     0.036420837
    0.285611336     0.036095295
    0.285688902     0.035022426
    0.285755661     0.034183076
    0.285808737     0.034216216
    0.285869295     0.034759762
    0.285928382     0.037019306
    0.286000379     0.036972650
    0.286059068     0.037408876
    0.286116850     0.036124880
    0.286192601     0.038606825
    0.286265131     0.035331570
    0.286350430     0.035858319
    0.286423822     0.037848756
    0.286514668     0.039471199
    0.286579686     0.038495996
    0.286631939     0.037127220
    0.286702563     0.037569562
    0.286773694     0.037932022
    0.286845722     0.037618721
    0.286925445     0.038482604
    0.286994345     0.038667668
    0.287060065     0.041766570
    0.287134275     0.039688874
    0.287203195     0.039041001
    0.287273461     0.038962890
    0.287343975     0.038536720
    0.287419468     0.037285667
    0.287509038     0.035547197
    0.287608488     0.037143483
    0.287681545     0.035824998
    0.287751865     0.033705288
    0.287814222     0.034861898
    0.287881217     0.031712349
    0.287955183     0.032044589
    0.288026949     0.031610682
    0.288118110     0.031196058
    0.288190873     0.033625483
    0.288275182     0.035099387
    0.288327564     0.034031336
    0.288390553     0.032634506
    0.288461679     0.031938823
    0.288543099     0.032987949
    0.288634120     0.036622385
    0.288695224     0.036746596
    0.288761667     0.037252627
    0.288821331     0.037781490
    0.288899663     0.037770854
    0.288974894     0.036321957
    0.289041889     0.036249356
    0.289112606     0.035755340
    0.289174953     0.032791491
    0.289249548     0.033374881
    0.289330568     0.033850973
    0.289386570     0.034767568
    0.289445212     0.032249454
    0.289510764     0.030787331
    0.289570688     0.030332639
    0.289650067     0.031126766
    0.289730330     0.030845689
    0.289813168     0.031550041
    0.289886396     0.031673773
    0.289948381     0.029882520
    0.290023477     0.030324995
    0.290090873     0.029996190
    0.290152977     0.030974230
    0.290200085     0.033185343
    0.290255892     0.035956486
    0.290319678     0.034693411
    0.290387973     0.035198428
    0.290460818     0.033883844
    0.290535507     0.033224448
    0.290599626     0.031660397
    0.290657926     0.032068018
    0.290716902     0.032481295
    0.290784335     0.030546284
    0.290850158     0.031710190
    0.290922345     0.032144634
    0.290987951     0.032222667
    0.291064758     0.031673704
    0.291149384     0.032612493
    0.291220633     0.032745761
    0.291283603     0.030995574
    0.291347518     0.030806049
    0.291417966     0.030481099
    0.291492559     0.029725975
